time,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,total load actual,price day ahead,price actual,temp_Barcelona,temp_min_Barcelona,temp_max_Barcelona,pressure_Barcelona,humidity_Barcelona,wind_speed_Barcelona,wind_deg_Barcelona,rain_1h_Barcelona,rain_3h_Barcelona,snow_3h_Barcelona,clouds_all_Barcelona,temp_Bilbao,temp_min_Bilbao,temp_max_Bilbao,pressure_Bilbao,humidity_Bilbao,wind_speed_Bilbao,wind_deg_Bilbao,rain_1h_Bilbao,rain_3h_Bilbao,snow_3h_Bilbao,clouds_all_Bilbao,temp_Madrid,temp_min_Madrid,temp_max_Madrid,pressure_Madrid,humidity_Madrid,wind_speed_Madrid,wind_deg_Madrid,rain_1h_Madrid,rain_3h_Madrid,snow_3h_Madrid,clouds_all_Madrid,temp_Seville,temp_min_Seville,temp_max_Seville,pressure_Seville,humidity_Seville,wind_speed_Seville,wind_deg_Seville,rain_1h_Seville,rain_3h_Seville,snow_3h_Seville,clouds_all_Seville,temp_Valencia,temp_min_Valencia,temp_max_Valencia,pressure_Valencia,humidity_Valencia,wind_speed_Valencia,wind_deg_Valencia,rain_1h_Valencia,rain_3h_Valencia,snow_3h_Valencia,clouds_all_Valencia
2015-10-17 04:00:00+00:00,572.0,0.0,4006.0,3400.0,239.0,1875.0,479.0,538.0,4970.0,89.0,71.0,28.0,221.0,6056.0,21613.0,39.98,48.83,283.85,280.37,286.48,1016.0,87.0,3.0,330.0,0.0,0.0,0.0,20.0,275.61,275.61,275.61,1013.0,97.0,0.0,159.0,0.0,0.0,0.0,4.0,282.79,282.15,283.15,1014.0,76.0,1.0,340.0,0.0,0.0,0.0,0.0,294.5,290.15,303.15,1008.0,82.0,0.0,90.0,0.0,0.0,0.0,0.0,289.56,287.59,291.15,1015.0,82.0,1.0,340.0,0.0,0.0,0.0,75.0
2015-10-17 05:00:00+00:00,552.0,0.0,4342.0,3531.0,231.0,811.0,482.0,809.0,4969.0,89.0,71.0,31.0,218.0,6265.0,22993.0,43.08,52.3,283.99,280.37,287.04,1017.0,93.0,3.0,330.0,0.0,0.0,0.0,20.0,275.42,275.42,275.42,1013.0,95.0,0.0,159.0,0.0,0.0,0.0,8.0,283.34,283.15,283.71,1014.0,81.0,1.0,340.0,0.0,0.0,0.0,0.0,295.03,290.15,305.15,1015.0,52.0,5.0,150.0,0.0,0.0,0.0,0.0,289.4,287.04,291.15,1015.0,82.0,1.0,0.0,0.0,0.0,0.0,75.0
2015-10-17 06:00:00+00:00,557.0,0.0,4316.0,3619.0,231.0,489.0,481.0,1205.0,4968.0,89.0,72.0,49.0,217.0,6441.0,24155.0,46.64,56.55,283.96,280.37,286.48,1017.0,93.0,3.0,340.0,0.0,0.0,0.0,20.0,279.466,279.466,279.466,1013.0,95.0,1.0,142.0,0.0,0.0,0.0,0.0,283.7,283.15,284.15,1014.0,81.0,2.0,330.0,0.0,0.0,0.0,0.0,295.85,289.15,307.15,1008.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,289.54,287.04,291.15,1015.0,82.0,0.0,0.0,0.0,0.0,0.0,75.0
2015-10-17 07:00:00+00:00,552.0,0.0,4566.0,3676.0,231.0,203.0,505.0,1498.0,4968.0,88.0,71.0,492.0,216.0,6502.0,25901.0,48.13,57.76,284.97,281.48,287.59,1017.0,81.0,4.0,330.0,0.0,0.0,0.0,75.0,278.57,278.57,278.57,1013.0,93.0,1.0,144.0,0.0,0.0,0.0,6.0,284.68,284.15,285.15,1014.0,71.0,2.0,340.0,0.0,0.0,0.0,75.0,297.24,289.15,307.15,1008.0,87.0,5.0,160.0,0.0,0.0,0.0,20.0,289.95,287.59,291.48,1015.0,88.0,0.0,0.0,0.0,0.0,0.0,75.0
2015-10-17 08:00:00+00:00,566.0,0.0,4352.0,3675.0,232.0,0.0,520.0,1541.0,4969.0,88.0,72.0,1225.0,219.0,6604.0,27494.0,48.28,56.28,285.93,282.04,289.26,1017.0,82.0,4.0,320.0,0.0,0.0,0.0,75.0,281.91,276.15,287.04,1013.0,93.0,1.0,130.0,0.0,0.0,0.0,0.0,285.34,284.82,286.15,1014.0,76.0,3.0,340.0,0.0,0.0,0.0,75.0,297.33,289.15,309.15,1008.0,77.0,3.0,70.0,0.0,0.0,0.0,0.0,290.37,288.71,291.48,1015.0,88.0,0.0,0.0,0.0,0.0,0.0,75.0
2015-10-17 09:00:00+00:00,567.0,0.0,4098.0,3780.0,233.0,0.0,517.0,1287.0,4968.0,87.0,71.0,1855.0,216.0,6413.0,27849.0,47.21,55.4,287.09,283.15,289.82,1017.0,82.0,3.0,330.0,0.0,0.0,0.0,75.0,285.59,280.15,290.37,1013.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,287.97,287.15,288.71,1014.0,72.0,2.0,350.0,0.0,0.0,0.0,40.0,298.99,292.15,310.15,1010.0,72.0,1.0,330.0,0.9,0.0,0.0,20.0,292.35,291.48,293.15,1016.0,77.0,1.0,40.0,0.0,0.0,0.0,75.0
2015-10-17 10:00:00+00:00,559.0,0.0,4346.0,3635.0,235.0,0.0,494.0,725.0,4969.0,87.0,72.0,2227.0,219.0,6466.0,27872.0,47.61,56.4,289.44,284.82,293.71,1017.0,72.0,3.0,360.0,0.0,0.0,0.0,20.0,288.4,284.15,291.48,1013.0,72.0,3.0,120.0,0.0,0.0,0.0,0.0,289.31,288.71,290.15,1015.0,67.0,3.0,340.0,0.0,0.0,0.0,40.0,299.41,292.15,311.15,1009.0,72.0,0.0,0.0,0.0,0.0,0.0,20.0,293.44,292.59,294.15,1016.0,73.0,2.0,60.0,0.0,0.0,0.0,40.0
2015-10-17 11:00:00+00:00,562.0,0.0,4180.0,3627.0,251.0,0.0,489.0,609.0,4967.0,85.0,72.0,2055.0,220.0,6704.0,27881.0,44.63,53.72,291.38,288.71,293.71,1017.0,68.0,3.0,80.0,0.0,0.0,0.0,40.0,290.05,287.15,292.59,1012.0,52.0,4.0,130.0,0.0,0.0,0.0,0.0,292.12,291.15,293.15,1014.0,63.0,1.0,340.0,0.0,0.0,0.0,40.0,299.3,292.15,309.15,1010.0,82.0,2.0,160.0,0.3,0.0,0.0,40.0,294.12,293.15,295.15,1016.0,68.0,1.0,0.0,0.0,0.0,0.0,40.0
2015-10-17 12:00:00+00:00,561.0,0.0,4566.0,3595.0,238.0,351.0,492.0,810.0,4967.0,84.0,70.0,2018.0,218.0,6626.0,27291.0,42.09,52.22,291.17,289.26,293.71,1016.0,68.0,2.0,70.0,0.0,0.0,0.0,75.0,291.32,287.15,294.26,1012.0,49.0,3.0,140.0,0.0,0.0,0.0,0.0,292.85,292.15,293.15,1013.0,63.0,1.0,360.0,0.0,0.0,0.0,40.0,298.27,292.15,308.15,1010.0,82.0,6.0,140.0,0.3,0.0,0.0,40.0,294.09,293.15,295.15,1015.0,68.0,1.0,0.0,0.0,0.0,0.0,40.0
2015-10-17 13:00:00+00:00,560.0,0.0,4482.0,3544.0,235.0,718.0,489.0,560.0,4970.0,83.0,71.0,1790.0,214.0,6785.0,25892.0,39.74,49.55,291.92,289.82,294.26,1016.0,72.0,2.0,110.0,0.0,0.0,0.0,75.0,292.1233125,292.1233125,292.1233125,1011.0,46.0,3.0,143.0,0.0,0.0,0.0,0.0,294.68,294.15,295.15,1012.0,53.0,2.0,350.0,0.0,0.0,0.0,40.0,297.74,292.15,307.15,1009.0,88.0,7.0,140.0,0.9,0.0,0.0,20.0,294.14,293.71,295.15,1014.0,68.0,2.0,70.0,0.0,0.0,0.0,40.0
2015-10-17 14:00:00+00:00,554.0,0.0,4428.0,3511.0,237.0,722.0,490.0,464.0,4968.0,83.0,71.0,1156.0,222.0,7247.0,25159.0,39.18,49.02,291.92,288.71,294.82,1015.0,72.0,2.0,120.0,0.0,0.0,0.0,20.0,292.92665625,292.92665625,292.92665625,1010.0,43.0,3.0,146.0,0.0,0.0,0.0,0.0,295.41,295.15,295.93,1012.0,53.0,3.0,330.0,0.0,0.0,0.0,40.0,297.11,293.15,305.15,1012.0,55.0,6.0,320.0,0.0,0.0,0.0,0.0,294.71,294.26,295.15,1014.0,68.0,2.0,100.0,0.0,0.0,0.0,40.0
2015-10-17 15:00:00+00:00,554.0,0.0,4300.0,3455.0,243.0,543.0,492.0,401.0,4967.0,83.0,71.0,688.0,221.0,7635.0,24969.0,42.6,53.28,291.78,288.71,294.82,1015.0,72.0,2.0,130.0,0.0,0.0,0.0,20.0,293.73,289.82,297.59,1009.0,41.0,3.0,150.0,0.0,0.0,0.0,0.0,295.78,295.15,296.15,1011.0,53.0,3.0,330.0,0.0,0.0,0.0,40.0,297.53,294.15,305.15,1012.0,59.0,4.0,330.0,0.3,0.0,0.0,0.0,294.04,293.15,295.15,1013.0,68.0,4.0,80.0,0.0,0.0,0.0,40.0
2015-10-17 16:00:00+00:00,556.0,0.0,4443.0,3743.0,243.0,200.0,506.0,709.0,4964.0,84.0,71.0,261.0,221.0,7963.0,25130.0,48.8,58.95,291.43,290.93,292.04,1015.0,72.0,2.0,150.0,0.0,0.0,0.0,75.0,291.9513125,291.9513125,291.9513125,1009.0,49.0,2.0,144.0,0.0,0.0,0.0,2.0,293.68,293.15,294.15,1012.0,68.0,3.0,280.0,0.9,0.0,0.0,75.0,296.62,293.15,304.15,1009.0,88.0,3.0,230.0,0.0,0.0,0.0,75.0,294.15,294.15,294.15,1013.0,77.0,3.0,90.0,0.0,0.0,0.0,40.0
2015-10-17 17:00:00+00:00,559.0,0.0,4840.0,3801.0,244.0,50.0,541.0,2509.0,4964.0,84.0,70.0,95.0,220.0,7643.0,26731.0,50.5,60.59,290.99,290.93,291.15,1015.0,72.0,1.0,0.0,0.0,0.0,0.0,75.0,290.17265625,290.17265625,290.17265625,1009.0,58.0,2.0,139.0,0.0,0.0,0.0,5.0,291.15,291.15,291.15,1012.0,88.0,1.0,205.0,0.3,0.0,0.0,75.0,296.83,293.15,304.15,1009.0,82.0,4.0,120.0,0.0,0.0,0.0,40.0,294.15,294.15,294.15,1014.0,77.0,3.0,70.0,0.0,0.0,0.0,75.0
2015-10-17 18:00:00+00:00,561.0,0.0,4953.0,3951.0,245.0,0.0,554.0,3488.0,4964.0,83.0,71.0,85.0,223.0,6748.0,28619.0,52.86,62.37,291.15,291.15,291.15,1015.0,68.0,0.0,0.0,0.0,0.0,0.0,75.0,290.8875,290.8875,290.8875,1009.0,57.0,2.0,112.0,0.0,0.0,0.0,0.0,290.74,290.15,291.15,1013.0,93.0,1.0,205.0,0.3,0.0,0.0,75.0,296.83,293.15,304.15,1009.0,88.0,4.0,120.0,0.3,0.0,0.0,40.0,293.15,293.15,293.15,1014.0,82.0,3.0,70.0,0.0,0.0,0.0,75.0
2015-10-17 19:00:00+00:00,567.0,0.0,5054.0,4123.0,245.0,0.0,538.0,3909.0,4967.0,83.0,71.0,59.0,225.0,6020.0,28422.0,50.0,59.88,291.15,291.15,291.15,1015.0,77.0,2.0,40.0,0.0,0.0,0.0,75.0,289.94,288.15,292.15,1010.0,63.0,2.0,100.0,0.0,0.0,0.0,0.0,290.15,290.15,290.15,1013.0,93.0,1.0,130.0,0.3,0.0,0.0,75.0,296.17,292.15,303.15,1011.0,93.0,4.0,120.0,0.0,0.0,0.0,40.0,293.15,293.15,293.15,1014.0,82.0,2.0,60.0,0.0,0.0,0.0,75.0
2015-10-17 20:00:00+00:00,568.0,0.0,4923.0,3986.0,245.0,0.0,497.0,2730.0,4968.0,85.0,70.0,58.0,221.0,5827.0,26427.0,44.64,56.19,290.15,290.15,290.15,1015.0,82.0,2.0,50.0,0.0,0.0,0.0,75.0,287.9135,287.9135,287.9135,1010.0,72.0,2.0,123.0,0.0,0.0,0.0,22.0,290.15,290.15,290.15,1013.0,93.0,1.0,0.0,0.3,0.0,0.0,75.0,295.49,292.15,302.15,1013.0,70.0,2.0,60.0,0.0,0.0,0.0,0.0,292.15,292.15,292.15,1015.0,88.0,1.0,0.0,0.0,0.0,0.0,75.0
2015-10-17 21:00:00+00:00,563.0,0.0,5242.0,4055.0,244.0,72.0,495.0,1313.0,4965.0,85.0,70.0,58.0,222.0,5503.0,24623.0,43.85,54.04,290.15,290.15,290.15,1015.0,82.0,1.0,20.0,0.0,0.0,0.0,75.0,288.045,288.045,288.045,1011.0,78.0,1.0,50.0,0.0,0.0,0.0,20.0,289.73,289.15,290.15,1013.0,100.0,2.0,120.0,0.0,0.0,0.0,20.0,296.11,292.15,302.15,1011.0,88.0,3.0,180.0,0.0,0.0,0.0,40.0,292.15,292.15,292.15,1015.0,88.0,1.0,40.0,0.0,0.0,0.0,75.0
2015-10-17 22:00:00+00:00,559.0,0.0,4954.0,3874.0,243.0,229.0,488.0,704.0,4963.0,84.0,69.0,49.0,214.0,4980.0,22885.0,45.15,56.38,290.15,290.15,290.15,1015.0,77.0,1.0,330.0,0.0,0.0,0.0,75.0,286.0185,286.0185,286.0185,1011.0,87.0,1.0,73.0,0.0,0.0,0.0,42.0,289.15,289.15,289.15,1014.0,93.0,1.0,120.0,0.0,0.0,0.0,75.0,295.52,292.15,301.15,1012.0,93.0,1.0,170.0,0.0,0.0,0.0,20.0,292.15,292.15,292.15,1015.0,88.0,0.0,0.0,0.0,0.0,0.0,75.0
2015-10-17 23:00:00+00:00,564.0,0.0,4895.0,3757.0,242.0,758.0,476.0,480.0,4963.0,83.0,69.0,49.0,213.0,4658.0,21414.0,42.58,54.22,290.15,290.15,290.15,1015.0,77.0,1.0,350.0,0.0,0.0,0.0,75.0,286.15,286.15,286.15,1013.0,93.0,1.0,0.0,0.0,0.0,0.0,40.0,289.15,289.15,289.15,1014.0,93.0,2.0,140.0,0.3,0.0,0.0,75.0,294.89,291.15,301.15,1012.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,292.15,292.15,292.15,1014.0,88.0,1.0,0.0,0.0,0.0,0.0,75.0
2015-10-18 00:00:00+00:00,564.0,0.0,4782.0,3819.0,237.0,957.0,471.0,485.0,4960.0,82.0,70.0,49.0,214.0,4147.0,20354.0,40.0,51.43,290.15,290.15,290.15,1015.0,77.0,2.0,330.0,0.0,0.0,0.0,40.0,286.15,286.15,286.15,1013.0,100.0,1.0,0.0,0.0,0.0,0.0,20.0,289.15,289.15,289.15,1014.0,93.0,3.0,140.0,0.3,0.0,0.0,75.0,293.99,290.15,300.15,1012.0,93.0,1.0,140.0,0.0,0.0,0.0,20.0,292.15,292.15,292.15,1014.0,88.0,1.0,49.0,0.0,0.0,0.0,20.0
2015-10-18 01:00:00+00:00,563.0,0.0,4689.0,3761.0,241.0,1256.0,468.0,493.0,4960.0,82.0,68.0,48.0,220.0,3664.0,19803.0,40.69,52.19,290.15,290.15,290.15,1015.0,77.0,2.0,340.0,0.0,0.0,0.0,40.0,287.15,287.15,287.15,1012.0,93.0,0.0,0.0,0.3,0.0,0.0,20.0,289.15,289.15,289.15,1013.0,93.0,1.0,130.0,0.3,0.0,0.0,75.0,294.92,289.15,300.15,1012.0,100.0,5.0,173.0,0.0,0.0,0.0,20.0,292.15,292.15,292.15,1015.0,88.0,1.0,0.0,0.0,0.0,0.0,40.0
2015-10-18 02:00:00+00:00,566.0,0.0,4725.0,3530.0,241.0,1427.0,458.0,575.0,4963.0,82.0,70.0,48.0,221.0,3580.0,19588.0,41.0,53.06,290.15,290.15,290.15,1014.0,77.0,2.0,350.0,0.0,0.0,0.0,40.0,286.26,286.26,286.26,1011.0,90.0,1.0,95.0,0.3,0.0,0.0,56.0,288.74,288.15,289.15,1014.0,93.0,1.0,170.0,0.0,0.0,0.0,20.0,293.53,289.15,300.15,1011.0,100.0,4.0,183.0,0.0,0.0,0.0,20.0,292.15,292.15,292.15,1014.0,88.0,1.0,2.0,0.0,0.0,0.0,40.0
2015-10-18 03:00:00+00:00,564.0,0.0,4727.0,3414.0,241.0,1429.0,460.0,520.0,4963.0,82.0,70.0,48.0,220.0,3457.0,19539.0,41.87,54.03,290.15,290.15,290.15,1014.0,77.0,1.0,340.0,0.0,0.0,0.0,40.0,286.15,286.15,286.15,1012.0,93.0,0.0,0.0,0.0,0.0,0.0,20.0,288.15,288.15,288.15,1014.0,93.0,2.0,140.0,0.0,0.0,0.0,40.0,293.29,289.15,299.15,1011.0,93.0,0.0,0.0,0.0,0.0,0.0,20.0,292.15,292.15,292.15,1014.0,88.0,0.0,0.0,0.0,0.0,0.0,75.0
2015-10-18 04:00:00+00:00,567.0,0.0,4457.0,3460.0,242.0,1203.0,462.0,464.0,4961.0,82.0,67.0,48.0,221.0,3212.0,19891.0,43.09,54.81,289.15,289.15,289.15,1014.0,77.0,1.0,320.0,0.0,0.0,0.0,40.0,285.94534375,285.94534375,285.94534375,1010.0,88.0,1.0,190.0,0.3,0.0,0.0,90.0,288.15,288.15,288.15,1013.0,93.0,2.0,170.0,0.0,0.0,0.0,40.0,293.78,289.15,300.15,1010.0,93.0,0.0,0.0,0.0,0.0,0.0,40.0,292.15,292.15,292.15,1013.0,88.0,1.0,0.0,0.0,0.0,0.0,75.0
2015-10-18 05:00:00+00:00,565.0,0.0,4527.0,3547.0,243.0,1248.0,465.0,392.0,4962.0,82.0,69.0,54.0,222.0,2976.0,20454.0,45.0,56.25,289.15,289.15,289.15,1014.0,77.0,1.0,0.0,0.0,0.0,0.0,40.0,286.52065625,286.52065625,286.52065625,1010.0,88.0,1.0,190.0,0.3,0.0,0.0,89.0,286.74,286.15,287.15,1013.0,100.0,1.0,140.0,0.0,0.0,0.0,40.0,293.79,289.15,300.15,1010.0,93.0,1.0,90.0,0.0,0.0,0.0,40.0,291.15,291.15,291.15,1014.0,93.0,1.0,260.0,0.0,0.0,0.0,75.0
2015-10-18 06:00:00+00:00,559.0,0.0,4327.0,3503.0,240.0,1223.0,470.0,971.0,4963.0,82.0,67.0,76.0,222.0,2755.0,20790.0,44.02,55.64,289.15,289.15,289.15,1014.0,77.0,2.0,340.0,0.0,0.0,0.0,40.0,289.39,287.15,292.15,1010.0,72.0,1.0,0.0,0.0,0.0,0.0,20.0,286.73,286.15,287.15,1014.0,100.0,1.0,150.0,0.0,0.0,0.0,20.0,295.19,290.15,305.15,1010.0,93.0,0.0,0.0,0.3,0.0,0.0,40.0,291.15,291.15,291.15,1014.0,93.0,1.0,0.0,0.0,0.0,0.0,40.0
2015-10-18 07:00:00+00:00,558.0,0.0,4389.0,3654.0,240.0,798.0,476.0,1281.0,4968.0,83.0,66.0,341.0,222.0,2605.0,21989.0,47.21,58.1,289.15,289.15,289.15,1014.0,77.0,2.0,330.0,0.0,0.0,0.0,40.0,288.8,286.15,292.15,1010.0,72.0,2.0,90.0,0.0,0.0,0.0,20.0,286.15,286.15,286.15,1014.0,100.0,1.0,10.0,0.0,0.0,0.0,20.0,296.17,291.15,306.15,1010.0,93.0,1.0,90.0,0.3,0.0,0.0,40.0,290.15,290.15,290.15,1014.0,93.0,1.0,0.0,0.0,0.0,0.0,20.0
2015-10-18 08:00:00+00:00,564.0,0.0,4704.0,3891.0,245.0,388.0,495.0,1509.0,4970.0,83.0,67.0,690.0,223.0,2554.0,23564.0,54.0,63.18,289.15,289.15,289.15,1015.0,82.0,3.0,330.0,0.0,0.0,0.0,40.0,289.84,287.15,293.15,1011.0,68.0,1.0,183.0,0.0,0.0,0.0,20.0,286.57,286.15,287.15,1014.0,93.0,1.0,350.0,0.0,0.0,0.0,20.0,297.17,292.15,307.15,1011.0,93.0,2.0,100.0,0.9,0.0,0.0,40.0,292.15,292.15,292.15,1014.0,88.0,1.0,339.0,0.0,0.0,0.0,20.0
2015-10-18 09:00:00+00:00,555.0,0.0,5230.0,4102.0,246.0,387.0,493.0,1313.0,4968.0,83.0,66.0,967.0,221.0,2810.0,24366.0,55.8,65.45,290.15,290.15,290.15,1015.0,77.0,2.0,330.0,0.0,0.0,0.0,75.0,290.24,287.15,294.15,1011.0,68.0,1.0,190.0,0.0,0.0,0.0,0.0,287.56,287.15,288.15,1014.0,93.0,1.0,0.0,0.0,0.0,0.0,20.0,297.84,292.15,309.15,1011.0,93.0,1.0,90.0,3.0,0.0,0.0,40.0,294.15,294.15,294.15,1015.0,83.0,1.0,339.0,0.0,0.0,0.0,20.0
2015-10-18 10:00:00+00:00,556.0,0.0,5296.0,4274.0,246.0,268.0,495.0,1245.0,4967.0,83.0,67.0,1155.0,220.0,3048.0,24732.0,56.7,65.9,292.15,292.15,292.15,1015.0,72.0,1.0,360.0,0.0,0.0,0.0,75.0,291.39,289.15,294.15,1012.0,68.0,1.0,180.0,0.0,0.0,0.0,75.0,288.57,288.15,289.15,1014.0,87.0,1.0,140.0,0.0,0.0,0.0,20.0,299.67,293.15,309.15,1011.0,88.0,1.0,180.0,0.3,0.0,0.0,40.0,295.15,295.15,295.15,1015.0,73.0,0.0,0.0,0.0,0.0,0.0,40.0
2015-10-18 11:00:00+00:00,564.0,0.0,5359.0,4362.0,246.0,194.0,496.0,1453.0,4964.0,84.0,67.0,1204.0,223.0,3166.0,25089.0,56.7,66.08,293.15,293.15,293.15,1015.0,72.0,1.0,130.0,0.0,0.0,0.0,75.0,292.36,290.15,295.15,1012.0,64.0,0.0,0.0,0.0,0.0,0.0,75.0,290.15,290.15,290.15,1014.0,82.0,0.0,0.0,0.0,0.0,0.0,40.0,300.57,294.15,308.15,1011.0,78.0,8.0,200.0,0.0,0.0,0.0,75.0,296.15,296.15,296.15,1014.0,69.0,1.0,0.0,0.0,0.0,0.0,20.0
2015-10-18 12:00:00+00:00,565.0,0.0,5270.0,4353.0,245.0,281.0,496.0,1819.0,4963.0,85.0,66.0,1174.0,223.0,2975.0,24867.0,55.8,65.75,294.15,294.15,294.15,1014.0,73.0,0.0,180.0,0.0,0.0,0.0,75.0,292.94,291.15,295.15,1011.0,68.0,0.0,0.0,0.0,0.0,0.0,40.0,291.15,291.15,291.15,1014.0,82.0,1.0,0.0,0.0,0.0,0.0,75.0,299.6,296.15,306.15,1012.0,52.0,6.0,310.0,0.0,0.0,0.0,0.0,297.15,297.15,297.15,1014.0,64.0,2.0,140.0,0.0,0.0,0.0,20.0
2015-10-18 13:00:00+00:00,564.0,0.0,5018.0,4213.0,242.0,386.0,475.0,1426.0,4964.0,85.0,66.0,1039.0,220.0,2928.0,23579.0,47.76,58.81,294.15,294.15,294.15,1014.0,73.0,1.0,180.0,0.0,0.0,0.0,75.0,292.47,291.15,294.15,1011.0,77.0,4.0,290.0,0.0,0.0,0.0,20.0,291.56,291.15,292.15,1013.0,72.0,1.0,0.0,0.0,0.0,0.0,75.0,298.82,295.15,305.15,1010.0,78.0,6.0,220.0,0.3,0.0,0.0,75.0,297.15,297.15,297.15,1012.0,60.0,3.0,140.0,0.0,0.0,0.0,20.0
2015-10-18 14:00:00+00:00,569.0,0.0,5032.0,4231.0,241.0,708.0,482.0,1287.0,4963.0,85.0,68.0,831.0,222.0,3023.0,22984.0,46.82,57.8,294.15,294.15,294.15,1013.0,73.0,2.0,140.0,0.0,0.0,0.0,40.0,293.5435,293.5435,293.5435,1010.0,69.0,2.0,177.0,0.3,0.0,0.0,32.0,292.15,292.15,292.15,1012.0,82.0,2.0,350.0,0.3,0.0,0.0,40.0,299.34,295.15,305.15,1009.0,78.0,4.0,230.0,0.0,0.0,0.0,40.0,297.15,297.15,297.15,1012.0,60.0,3.0,130.0,0.0,0.0,0.0,20.0
2015-10-18 15:00:00+00:00,569.0,0.0,5033.0,4247.0,243.0,829.0,491.0,2025.0,4963.0,85.0,69.0,547.0,221.0,2808.0,22808.0,43.85,55.09,294.15,294.15,294.15,1012.0,77.0,3.0,130.0,0.0,0.0,0.0,20.0,292.03,291.15,293.15,1010.0,82.0,1.0,280.0,0.0,0.0,0.0,20.0,290.68,290.15,291.15,1011.0,93.0,1.0,0.0,0.9,0.0,0.0,75.0,298.86,295.15,304.15,1008.0,73.0,5.0,220.0,0.0,0.0,0.0,20.0,297.15,297.15,297.15,1012.0,53.0,4.0,120.0,0.0,0.0,0.0,20.0
2015-10-18 16:00:00+00:00,566.0,0.0,5135.0,4290.0,244.0,756.0,508.0,3281.0,4963.0,85.0,67.0,200.0,220.0,2674.0,23337.0,47.44,60.1,294.15,294.15,294.15,1012.0,77.0,2.0,150.0,0.0,0.0,0.0,20.0,293.297,293.297,293.297,1010.0,68.0,1.0,63.0,0.3,0.0,0.0,52.0,290.15,290.15,290.15,1011.0,93.0,2.0,360.0,0.0,0.0,0.0,75.0,298.81,295.15,304.15,1007.0,78.0,3.0,220.0,0.0,0.0,0.0,20.0,296.15,296.15,296.15,1011.0,56.0,4.0,110.0,0.0,0.0,0.0,20.0
2015-10-18 17:00:00+00:00,571.0,0.0,5125.0,4461.0,244.0,269.0,555.0,4513.0,4963.0,83.0,68.0,40.0,221.0,2820.0,25290.0,56.05,67.43,293.15,293.15,293.15,1012.0,82.0,2.0,170.0,0.0,0.0,0.0,20.0,291.9770000000001,291.9770000000001,291.9770000000001,1010.0,73.0,1.0,62.0,0.3,0.0,0.0,60.0,290.15,290.15,290.15,1010.0,93.0,2.0,360.0,0.0,0.0,0.0,75.0,297.86,294.15,303.15,1007.0,83.0,2.0,210.0,0.3,0.0,0.0,75.0,295.15,295.15,295.15,1011.0,68.0,3.0,80.0,0.0,0.0,0.0,0.0
2015-10-18 18:00:00+00:00,568.0,0.0,5190.0,4673.0,245.0,0.0,549.0,5272.0,4964.0,80.0,67.0,34.0,222.0,2814.0,27399.0,60.01,70.75,292.15,292.15,292.15,1012.0,88.0,2.0,200.0,0.0,0.0,0.0,0.0,290.45675,290.45675,290.45675,1010.0,85.0,0.0,61.0,0.3,0.0,0.0,11.0,290.15,290.15,290.15,1011.0,93.0,1.0,180.0,0.9,0.0,0.0,75.0,296.89,293.15,303.15,1007.0,88.0,2.0,170.0,0.3,0.0,0.0,75.0,294.15,294.15,294.15,1011.0,73.0,3.0,70.0,0.0,0.0,0.0,0.0
2015-10-18 19:00:00+00:00,568.0,0.0,5220.0,4728.0,240.0,0.0,545.0,5252.0,4968.0,80.0,67.0,26.0,222.0,2962.0,27647.0,60.17,70.41,292.15,292.15,292.15,1013.0,88.0,2.0,220.0,0.0,0.0,0.0,0.0,289.07,288.15,290.15,1011.0,93.0,0.0,61.0,0.0,0.0,0.0,0.0,290.73,290.15,291.15,1011.0,93.0,1.0,200.0,0.3,0.0,0.0,75.0,297.19,293.15,304.15,1008.0,88.0,5.0,180.0,0.0,0.0,0.0,75.0,294.15,294.15,294.15,1012.0,73.0,1.0,0.0,0.0,0.0,0.0,20.0
2015-10-18 20:00:00+00:00,572.0,0.0,5088.0,4707.0,238.0,0.0,528.0,3874.0,4972.0,80.0,67.0,23.0,225.0,3394.0,26119.0,58.81,69.2,292.15,292.15,292.15,1013.0,88.0,2.0,103.0,0.0,0.0,0.0,20.0,288.54,288.15,289.15,1012.0,100.0,1.0,93.0,0.0,0.0,0.0,0.0,289.15,289.15,289.15,1012.0,93.0,1.0,120.0,0.3,0.0,0.0,75.0,296.29,292.15,303.15,1007.0,88.0,4.0,150.0,0.3,0.0,0.0,75.0,294.15,294.15,294.15,1012.0,77.0,0.0,0.0,0.0,0.0,0.0,40.0
