time,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,total load actual,price day ahead,price actual,temp_Barcelona,temp_min_Barcelona,temp_max_Barcelona,pressure_Barcelona,humidity_Barcelona,wind_speed_Barcelona,wind_deg_Barcelona,rain_1h_Barcelona,rain_3h_Barcelona,snow_3h_Barcelona,clouds_all_Barcelona,temp_Bilbao,temp_min_Bilbao,temp_max_Bilbao,pressure_Bilbao,humidity_Bilbao,wind_speed_Bilbao,wind_deg_Bilbao,rain_1h_Bilbao,rain_3h_Bilbao,snow_3h_Bilbao,clouds_all_Bilbao,temp_Madrid,temp_min_Madrid,temp_max_Madrid,pressure_Madrid,humidity_Madrid,wind_speed_Madrid,wind_deg_Madrid,rain_1h_Madrid,rain_3h_Madrid,snow_3h_Madrid,clouds_all_Madrid,temp_Seville,temp_min_Seville,temp_max_Seville,pressure_Seville,humidity_Seville,wind_speed_Seville,wind_deg_Seville,rain_1h_Seville,rain_3h_Seville,snow_3h_Seville,clouds_all_Seville,temp_Valencia,temp_min_Valencia,temp_max_Valencia,pressure_Valencia,humidity_Valencia,wind_speed_Valencia,wind_deg_Valencia,rain_1h_Valencia,rain_3h_Valencia,snow_3h_Valencia,clouds_all_Valencia
2015-11-22 13:00:00+00:00,492,0,3961,1761,249,890,710,951,6085,88,60,2540,263,8037,26578,39,49.25,286.15,286.15,286.15,1009,37,5,340,0,0,0,20,279.92,278.15,282.15,1014,81,0,0,0.3,0,0,75,282.15,282.15,282.15,1014,49,6,300,0,0,0,20,291.64,288.15,298.15,1017,33,3,350,0,0,0,0,289.15,289.15,289.15,1011,29,5,300,0,0,0,20
2015-11-22 14:00:00+00:00,495,0,3563,1693,247,1374,724,530,6083,86,61,2279,264,8065,25225,35,45.46,285.9205,285.9205,285.9205,1009,38,3,262,0,0,0,22,279.92,279.92,279.92,1014,81,1,60,0,0,0,75,282.15,282.15,282.15,1013,59,5,265,0,0,0,30,289.728,289.728,289.728,1016,37,2,344,0,0,0,0,289.15,289.15,289.15,1011,27,5,310,0,0,0,20
2015-11-22 15:00:00+00:00,493,0,3637,1785,256,1570,726,863,6084,88,61,1622,264,7572,24583,35.5,45.54,286.15,286.15,286.15,1009,37,4,320,0,0,0,20,279.92,278.15,282.15,1014,81,1,120,0.3,0,0,75,282.15,282.15,282.15,1013,70,4,230,0,0,0,40,291.95,288.15,298.15,1016,54,2,350,0,0,0,0,289.15,289.15,289.15,1011,26,5,320,0,0,0,20
2015-11-22 16:00:00+00:00,494,0,4137,2146,259,782,773,1349,6085,88,63,589,262,6843,25005,40.47,50.32,284.9205,284.9205,284.9205,1009,69,1,252,0,0,0,22,279.42,279.42,279.42,1014,87,1,120,0,0,0,75,281.895,281.895,281.895,1012,63,3,230,0,0,0,57,289.058,289.058,289.058,1015,41,1,169,0,0,0,0,287.65,287.65,287.65,1011,30,3,325,0,0,0,20
2015-11-22 17:00:00+00:00,494,0,4538,2615,259,1,821,2911,6084,88,62,148,266,6295,27658,55.5,64.85,284.15,284.15,284.15,1010,100,2,320,0,0,0,20,278.92,277.15,281.15,1015,93,2,120,0.3,0,0,75,281.64,281.15,282.15,1012,57,3,230,0,0,0,75,290.3,286.15,297.15,1015,41,1,0,0,0,0,0,286.15,286.15,286.15,1011,35,1,330,0,0,0,20
2015-11-22 18:00:00+00:00,494,0,4676,2854,266,1,833,3856,6085,89,62,89,268,6221,28718,59.64,68.93,283.15,283.15,283.15,1010,78,2,325,0,0,0,20,278.43,278.43,278.43,1016,96,1,77,0,0,0,75,280.885,280.885,280.885,1012,59,3,245,0,0,0,57,290.03,290.03,290.03,1015,49,1,0,0,0,0,0,284.15,284.15,284.15,1011,46,1,165,0,0,0,20
2015-11-22 19:00:00+00:00,498,50,4877,2979,275,1,826,4377,6084,89,62,89,271,6097,29453,60,69.08,282.15,282.15,282.15,1011,57,2,330,0,0,0,20,277.94,276.15,280.15,1017,100,1,34,0,0,0,75,280.13,279.15,281.15,1013,61,3,260,0,0,0,40,289.76,284.15,297.15,1015,58,1,0,0,0,0,0,282.15,282.15,282.15,1012,57,0,0,0,0,0,20
2015-11-22 20:00:00+00:00,497,125,4885,3115,282,1,823,4000,6085,89,61,73,269,6332,29519,58.5,67.76,280.15,280.15,280.15,1012,70,2,350,0,0,0,20,277.92,276.15,280.15,1018,100,1,100,0,0,0,40,280.13,279.15,281.15,1013,61,1,0,0,0,0,40,287.66,282.15,296.15,1016,66,1,90,0,0,0,0,280.15,280.15,280.15,1013,65,2,290,0,0,0,20
2015-11-22 21:00:00+00:00,504,169,4600,3134,282,1,828,3237,6086,89,59,42,263,6383,28297,48.03,55.93,280.65,280.65,280.65,1012,65,2,185,0,0,0,30,276.985,276.985,276.985,1019,100,1,50,0,0,0,57,279.64,279.64,279.64,1013,68,2,175,0,0,0,40,286.655,286.655,286.655,1016,71,1,139,0,0,0,0,280.15,280.15,280.15,1013,65,1,145,0,0,0,10
2015-11-22 22:00:00+00:00,517,256,4373,3084,284,214,811,1942,6086,89,59,42,253,6354,26019,42.6,50.91,281.15,281.15,281.15,1013,61,3,20,0,0,0,40,276.05,275.15,277.15,1020,100,0,0,0,0,0,75,279.15,279.15,279.15,1014,75,3,350,0,0,0,40,285.65,281.15,293.15,1016,76,0,188,0,0,0,0,280.15,280.15,280.15,1014,65,1,0,0,0,0,0
2015-11-22 23:00:00+00:00,545,288,4470,3031,286,407,770,1137,6087,89,58,39,267,6403,23821,49.61,58.48,282.0575,282.0575,282.0575,1013,55,4,41,0,0,0,32,275.0825,275.0825,275.0825,1020,95,1,21,3,0,0,37,277.895,277.895,277.895,1014,84,2,175,0,0,0,30,283.27,283.27,283.27,1015,86,0,188,0.3,0,0,28,279.15,279.15,279.15,1014,70,1,0,0,0,0,0
2015-11-23 00:00:00+00:00,546,281,4120,2964,287,1323,756,549,6086,88,57,35,264,6555,22102,42.28,52.14,280.15,280.15,280.15,1014,56,4,330,0,0,0,40,274.15,274.15,274.15,1020,100,1,42,0,0,0,40,276.64,276.15,277.15,1015,93,1,0,0,0,0,20,284.99,281.15,292.15,1016,81,1,10,0,0,0,0,278.15,278.15,278.15,1014,75,1,0,0,0,0,0
2015-11-23 01:00:00+00:00,520,260,3740,3010,287,1819,745,395,6086,88,56,35,268,6847,21198,39.21,48.07,280.5575,280.5575,280.5575,1014,75,6,196,0,0,0,22,274.1325,274.1325,274.1325,1021,95,1,201,3,0,0,20,276.395,276.395,276.395,1015,93,1,165,0,0,0,30,283.855,283.855,283.855,1015,85,0,124,0.3,0,0,65,278.15,278.15,278.15,1014,75,1,135,0,0,0,0
2015-11-23 02:00:00+00:00,492,279,3497,2800,286,2591,743,288,6088,89,58,35,266,6941,20981,36,44.83,278.15,278.15,278.15,1014,100,6,330,0,0,0,20,274.15,274.15,274.15,1021,100,1,360,0,0,0,40,276.15,276.15,276.15,1016,93,2,330,0,0,0,40,286.82,281.15,292.15,1015,75,1,60,0,0,0,75,278.15,278.15,278.15,1014,75,2,270,0,0,0,0
2015-11-23 03:00:00+00:00,491,375,3565,2762,284,2686,706,340,6086,90,57,35,264,7061,21089,35.13,43.91,277.65,277.65,277.65,1014,100,5,330,0,0,0,20,274.56,274.56,274.56,1022,100,0,180,0,0,0,65,276.14,276.14,276.14,1016,81,2,340,0,0,0,20,285.585,285.585,285.585,1015,81,1,55,0,0,0,47,278.15,278.15,278.15,1014,75,1,270,0,0,0,0
2015-11-23 04:00:00+00:00,494,622,3909,3528,285,1765,738,335,6084,90,57,37,266,6973,21941,40,50.65,277.15,277.15,277.15,1015,100,5,330,0,0,0,20,274.97,273.15,277.15,1024,100,0,0,0,0,0,90,276.13,275.15,277.15,1017,69,3,350,0,0,0,0,284.35,279.15,293.15,1015,87,1,50,0,0,0,20,278.15,278.15,278.15,1014,75,1,270,0,0,0,0
2015-11-23 05:00:00+00:00,499,809,4451,4197,283,321,733,737,6083,90,55,40,267,6794,24827,51.85,59.75,278.631,278.631,278.631,1016,79,4,173,0,0,0,28,273.241,273.241,273.241,1024,98,0,11,0,0.002,0,45,275.045,275.045,275.045,1017,71,2,175,0,0,0,0,284.405,284.405,284.405,1015,90,1,40,0,0,0,10,279.15,279.15,279.15,1014,65,2,295,0,0,0,0
2015-11-23 06:00:00+00:00,498,916,5638,4779,308,1,726,2851,6083,89,54,43,272,6322,29462,60.9,67.05,278.15,278.15,278.15,1016,100,6,330,0,0,0,40,274.3,272.15,277.15,1023,100,1,120,0,0,0,90,273.96,273.15,275.15,1018,74,1,0,0,0,0,0,284.46,277.15,295.15,1016,93,1,30,0,0,0,0,280.15,280.15,280.15,1015,56,4,320,0,0,0,0
2015-11-23 07:00:00+00:00,511,958,6741,5281,356,1,799,3811,6086,88,54,253,266,6199,32185,62.08,70.49,282.189,282.189,282.189,1022,100,3,16,0,0,0,0,275.589,275.589,275.589,994,96,1,214,0,0,0,8,273.689,273.689,273.689,960,75,2,18,0,0,0,0,281.939,281.939,281.939,1026,91,3,27,0,0,0,32,276.639,276.639,276.639,990,71,2,328,0,0,0,0
2015-11-23 08:00:00+00:00,532,953,6701,5665,377,1,841,5264,6080,93,57,1446,250,5412,33597,63.34,74.41,282.189,282.189,282.189,1022,100,3,16,0,0,0,0,275.268,275.268,275.268,1010,91,0,218,0,0,0,8,273.743,273.743,273.743,992,80,2,21,0,0,0,0,281.868,281.868,281.868,1022,85,3,34,0,0,0,16,277.443,277.443,277.443,1005,67,2,334,0,0.052,0,18
2015-11-23 09:00:00+00:00,551,949,6434,5816,371,1,839,5988,6079,94,59,2677,250,5010,34544,63.69,74.45,282.189,282.189,282.189,1022,100,3,16,0,0,0,0,275.589,275.589,275.589,994,96,1,214,0,0,0,8,273.689,273.689,273.689,960,75,2,18,0,0,0,0,281.939,281.939,281.939,1026,91,3,27,0,0,0,32,276.639,276.639,276.639,990,71,2,328,0,0,0,0
2015-11-23 10:00:00+00:00,575,948,6454,5686,372,1,814,4403,6087,90,60,3781,256,4946,34426,62.29,73.41,283.1695,283.1695,283.1695,1021,68,3,163,0,0,0,10,275.8635,275.8635,275.8635,1025,93,1,166,0,0,0,41,277.9735,277.9735,277.9735,1022,61,4,187,0,0,0,0,286.9185,286.9185,286.9185,1019,68,3,40,0,0,0,10,281.6985,281.6985,281.6985,1020,50,3,200,0,0.052,0,55
2015-11-23 11:00:00+00:00,582,947,6627,5729,377,1,802,4202,6087,90,61,4124,255,5106,34431,62.6,70.46,284.15,284.15,284.15,1020,37,2,310,0,0,0,20,276.78,275.15,279.15,1026,100,2,110,0.9,0,0,75,282.15,282.15,282.15,1021,36,5,350,0,0,0,0,292.04,286.15,302.15,1020,58,4,40,0,0,0,20,285.15,285.15,285.15,1020,37,5,60,0,0,0,75
2015-11-23 12:00:00+00:00,572,958,6828,5920,387,1,815,4048,6083,89,61,3940,253,4878,34179,62.29,70,285.15,285.15,285.15,1019,36,3,265,0,0,0,10,277.63,277.63,277.63,1025,96,2,110,0,0,0,75,282.65,282.65,282.65,1021,33,5,200,0,0,0,10,292.51,292.51,292.51,1020,49,4,50,0,0,0,20,285.65,285.65,285.65,1020,42,4,55,0,0,0,57
2015-11-23 13:00:00+00:00,569,947,6919,6187,394,1,808,3635,6088,98,62,3595,255,4759,32961,61.15,68.3,286.15,286.15,286.15,1019,35,4,220,0,0,0,0,278.48,277.15,280.15,1025,93,1,110,0.3,0,0,75,283.15,283.15,283.15,1021,31,5,50,0,0,0,20,292.98,289.15,300.15,1020,41,5,60,0,0,0,20,286.15,286.15,286.15,1020,47,4,50,0,0,0,40
2015-11-23 14:00:00+00:00,558,956,7232,6253,387,1,818,3796,6087,99,70,3189,255,4916,32496,61.2,68.37,285.136,285.136,285.136,1019,38,2,170,0,0,0,0,279.1885,279.1885,279.1885,1024,90,2,208,0.3,0,0,83,283.15,283.15,283.15,1021,32,5,50,0,0,0,30,292.965,292.965,292.965,1019,31,5,55,0,0,0,20,286.15,286.15,286.15,1020,42,3,70,0,0,0,30
2015-11-23 15:00:00+00:00,568,954,8187,6301,392,1,812,3780,6086,100,72,2516,259,4638,32185,61.47,68.91,286.15,286.15,286.15,1019,35,3,280,0,0,0,0,278.92,277.15,281.15,1024,100,1,0,0.3,0,0,75,283.15,283.15,283.15,1021,34,5,50,0,0,0,40,292.95,289.15,299.15,1019,21,5,50,0,0,0,20,286.15,286.15,286.15,1020,37,1,90,0,0,0,20
2015-11-23 16:00:00+00:00,565,949,9869,6400,395,1,837,5402,6086,96,75,1116,276,4114,33036,65.01,78.64,283.636,283.636,283.636,1019,37,1,210,0,0,0,10,279.5735,279.5735,279.5735,1024,93,2,153,0.3,0,0,83,281.895,281.895,281.895,1021,41,4,195,0,0,0,30,291.965,291.965,291.965,1020,25,4,35,0,0,0,10,285.15,285.15,285.15,1020,37,1,45,0,0,0,20
2015-11-23 17:00:00+00:00,576,950,11060,6385,395,1,832,7137,6086,95,76,303,281,3842,35422,77.32,91.35,283.15,283.15,283.15,1020,34,3,300,0,0,0,20,279.25,277.15,282.15,1025,100,1,0,0.9,0,0,75,280.64,280.15,281.15,1022,49,4,340,0,0,0,20,290.98,287.15,298.15,1021,30,3,20,0,0,0,0,284.15,284.15,284.15,1021,37,0,0,0,0,0,20
2015-11-23 18:00:00+00:00,580,941,11699,6329,398,1,829,6755,6087,96,77,150,279,4002,36179,85,99.32,282.65,282.65,282.65,1020,36,4,315,0,0,0,10,279.095,279.095,279.095,1025,100,1,0,0,0,0,75,279.14,279.14,279.14,1023,54,3,340,0,0,0,10,289.985,289.985,289.985,1021,34,2,10,0,0,0,0,281.65,281.65,281.65,1022,53,1,130,0,0,0,10
2015-11-23 19:00:00+00:00,579,944,11570,6397,399,1,821,6133,6087,91,78,126,278,4133,36147,77.93,91.9,282.15,282.15,282.15,1021,39,5,330,0,0,0,0,278.94,277.15,281.15,1025,100,1,0,0,0,0,75,277.64,277.15,278.15,1024,60,3,340,0,0,0,0,288.99,282.15,298.15,1022,39,1,0,0,0,0,0,279.15,279.15,279.15,1023,70,3,260,0,0,0,0
2015-11-23 20:00:00+00:00,586,944,10401,6435,403,1,805,4785,6089,90,76,88,274,4317,34935,65.29,76.69,281.15,281.15,281.15,1021,45,5,330,0,0,0,20,278.48,277.15,280.15,1026,100,0,0,0.3,0,0,75,277.64,277.15,278.15,1024,60,3,340,0,0,0,40,286.02,279.15,296.15,1023,42,1,0,0,0,0,0,279.15,279.15,279.15,1023,70,2,300,0,0,0,0
2015-11-23 21:00:00+00:00,581,950,8541,6444,403,1,796,3845,6090,89,72,71,271,4493,32092,61,68.73,281.15,281.15,281.15,1021,43,3,335,0,0,0,30,278.54,278.54,278.54,1026,100,0,0,0,0,0,75,277.14,277.14,277.14,1024,62,3,330,0,0,0,30,285.365,285.365,285.365,1023,45,1,20,0,0,0,0,278.15,278.15,278.15,1023,80,2,305,0,0,0,0
2015-11-23 22:00:00+00:00,576,865,7229,6321,400,22,751,1805,6089,89,70,72,272,4767,28882,57.91,65.78,281.15,281.15,281.15,1022,42,2,340,0,0,0,40,278.6,278.15,279.15,1027,100,0,0,0,0,0,75,276.64,276.15,277.15,1025,64,2,320,0,0,0,20,284.71,278.15,295.15,1024,48,2,40,0,0,0,0,277.15,277.15,277.15,1023,90,2,310,0,0,0,0
2015-11-23 23:00:00+00:00,577,875,5433,6323,377,328,732,856,6090,89,69,69,266,4599,26527,50.59,58.72,281.169,281.169,281.169,1022,48,3,190,0,0,0,20,279.069,279.069,279.069,1026,97,0,171,3,0,0,83,276.15,276.15,276.15,1025,69,2,295,0,0,0,10,284.21,284.21,284.21,1024,52,1,190,0,0,0,0,277.65,277.65,277.65,1023,77,2,305,0,0,0,0
2015-11-24 00:00:00+00:00,566,856,4939,6173,369,1176,708,531,6089,89,68,51,265,4788,24607,48.37,56.4,279.15,279.15,279.15,1023,52,5,330,0,0,0,20,277.15,277.15,277.15,1026,100,0,342,0.3,0,0,75,275.66,275.15,276.15,1025,74,1,271,0,0,0,0,283.71,277.15,294.15,1025,56,1,340,0,0,0,0,278.15,278.15,278.15,1024,65,3,300,0,0,0,0
2015-11-24 01:00:00+00:00,529,831,4559,6142,369,1613,700,395,6089,90,64,47,264,4843,23604,46.66,54.25,279.169,279.169,279.169,1022,57,5,185,0,0,0,10,277.844,277.844,277.844,1026,97,0,171,3,0,0,83,274.66,274.66,274.66,1025,75,1,135,0,0,0,10,284.57,284.57,284.57,1025,55,0,215,0,0,0,0,279.15,279.15,279.15,1024,60,4,310,0,0,0,0
2015-11-24 02:00:00+00:00,531,812,4320,6232,361,1791,701,385,6090,90,63,49,261,4942,23215,44.22,52.28,277.15,277.15,277.15,1023,60,6,330,0,0,0,20,276.15,276.15,276.15,1026,100,0,0,0,0,0,75,273.66,273.15,274.15,1025,76,1,0,0,0,0,20,285.43,276.15,294.15,1025,55,0,90,0,0,0,0,280.15,280.15,280.15,1024,56,5,320,0,0,0,0
2015-11-24 03:00:00+00:00,526,777,4178,6151,358,1788,699,364,6092,91,65,49,263,5101,23168,43.43,51.63,276.65,276.65,276.65,1023,59,5,325,0,0,0,20,277.035,277.035,277.035,1026,100,0,0,0,0,0,75,273.16,273.16,273.16,1025,81,0,0,0,0,0,20,284.225,284.225,284.225,1025,55,1,75,0,0,0,0,279.15,279.15,279.15,1023,76,3,160,0,0,0,0
2015-11-24 04:00:00+00:00,518,764,4295,6246,363,1669,692,517,6092,91,64,51,263,5084,23838,45.76,54.04,276.15,276.15,276.15,1023,59,5,320,0,0,0,20,277.92,276.15,280.15,1027,100,0,0,0,0,0,75,272.66,272.15,273.15,1025,86,0,0,0,0,0,20,283.02,276.15,293.15,1026,56,3,60,0,0,0,0,278.15,278.15,278.15,1023,96,1,0,0,0,0,0
2015-11-24 05:00:00+00:00,522,847,5091,6415,365,279,706,1032,6089,90,64,63,263,5091,26434,56.06,63.85,277.9945,277.9945,277.9945,1023,59,4,165,0,0,0,10,278.242,278.242,278.242,1026,96,0,150,0.3,0,0,83,272.7,272.7,272.7,1025,86,0,0,0,0,0,20,283.1,283.1,283.1,1026,60,3,45,0,0,0,0,274.657,274.657,274.657,1023,95,1,161,0,0,0,0
2015-11-24 06:00:00+00:00,525,934,6265,6670,382,1,720,4453,6085,89,65,67,264,5042,30923,65.02,70.85,276.15,276.15,276.15,1023,59,4,330,0,0,0,20,279.05,278.15,280.15,1027,100,1,0,0.3,0,0,75,272.74,272.15,273.15,1025,86,1,0,0,0,0,20,283.18,275.15,295.15,1027,64,3,30,0,0,0,0,279.15,279.15,279.15,1024,96,4,320,0,0,0,0
2015-11-24 07:00:00+00:00,530,930,7459,6879,394,1,747,5708,6084,89,68,255,280,5020,33785,67.67,75.03,275.15,275.15,275.15,1024,64,4,330,0,0,0,20,279.04,278.15,280.15,1027,100,1,0,0.3,0,0,75,272.66,272.15,273.15,1026,86,0,100,0,0,0,20,284.82,274.15,303.15,1027,74,1,0,0,0,0,0,277.15,277.15,277.15,1024,65,2,280,0,0,0,0
2015-11-24 08:00:00+00:00,535,939,7582,6959,397,1,763,5033,6084,90,69,1310,279,4911,34962,68.44,75.91,276.15,276.15,276.15,1024,59,5,320,0,0,0,20,280.03,279.15,281.15,1028,100,1,0,0,0,0,75,273.15,273.15,273.15,1026,83,1,30,0,0,0,40,285.85,275.15,303.15,1028,65,4,50,0,0,0,0,279.15,279.15,279.15,1025,70,1,0,0,0,0,20
2015-11-24 09:00:00+00:00,528,949,7763,6949,407,1,767,4683,6084,92,70,2517,273,4840,35564,67.02,74.26,278.15,278.15,278.15,1024,53,5,325,0,0,0,20,280.255,280.255,280.255,1028,100,0,0,0,0,0,75,276.15,276.15,276.15,1027,77,1,45,0,0,0,30,288.48,288.48,288.48,1029,54,3,45,0,0,0,0,282.65,282.65,282.65,1025,52,0,0,0,0,0,20
2015-11-24 10:00:00+00:00,530,940,7578,6967,415,2,763,4417,6088,88,68,3609,269,5032,35350,65.64,72.76,280.15,280.15,280.15,1025,48,4,330,0,0,0,20,280.48,279.15,282.15,1028,100,0,0,0.3,0,0,75,279.15,279.15,279.15,1028,71,0,60,0,0,0,20,291.11,284.15,303.15,1030,43,3,40,0,0,0,0,286.15,286.15,286.15,1026,35,0,0,0,0,0,20
2015-11-24 11:00:00+00:00,524,944,7073,6974,415,3,759,4092,6088,92,67,3798,267,5309,35075,64.98,72.1,282.028,282.028,282.028,1024,46,3,309,0,0,0,10,280.4055,280.4055,280.4055,1027,98,0,106,0.3,0,0,83,281.2655,281.2655,281.2655,1027,63,1,177,0,0,0,16,289.6705,289.6705,289.6705,1029,39,2,45,0,0,0,0,285.053,285.053,285.053,1025,39,1,165,0,0,0,10
2015-11-24 12:00:00+00:00,535,932,7212,6962,403,3,764,3432,6088,92,67,3666,268,5455,34750,63.9,71.24,285.15,285.15,285.15,1024,32,4,330,0,0,0,20,281.48,280.15,283.15,1028,100,0,0,0.3,0,0,75,284.66,284.15,285.15,1027,71,1,240,0,0,0,20,292.37,287.15,301.15,1029,35,1,90,0,0,0,0,288.15,288.15,288.15,1026,24,0,0,0,0,0,20
2015-11-24 13:00:00+00:00,541,937,7050,6945,402,1,765,3229,6089,94,68,3352,269,5676,33672,64.15,70.88,285.528,285.528,285.528,1023,37,2,249,0,0,0,0,281.4205,281.4205,281.4205,1026,98,1,106,0.3,0,0,83,284.2655,284.2655,284.2655,1026,51,2,282,0,0,0,16,290.6105,290.6105,290.6105,1028,33,1,90,0,0,0,0,286.053,286.053,286.053,1025,35,1,255,0,0,0,10
2015-11-24 14:00:00+00:00,541,944,7202,6935,395,3,769,2538,6090,90,70,2950,268,6023,33299,63.66,70.37,287.15,287.15,287.15,1023,30,2,210,0,0,0,0,282.51,281.15,284.15,1026,100,1,0,0,0,0,75,285.15,285.15,285.15,1026,46,2,270,0,0,0,20,292.99,289.15,300.15,1028,31,0,130,0,0,0,0,288.15,288.15,288.15,1025,26,1,180,0,0,0,20
2015-11-24 15:00:00+00:00,542,964,7536,6948,400,3,795,2441,6090,91,73,1914,270,6038,33224,62.1,69.23,286.15,286.15,286.15,1023,31,3,270,0,0,0,0,282.495,282.495,282.495,1026,100,0,0,0,0,0,75,284.65,284.65,284.65,1026,48,1,140,0,0,0,20,292.64,292.64,292.64,1028,31,1,79,0,0,0,0,288.15,288.15,288.15,1025,27,1,90,0,0,0,20
2015-11-24 16:00:00+00:00,546,957,9183,6948,405,1,799,4641,6089,88,71,648,270,5810,34178,66.98,79.71,285.15,285.15,285.15,1023,32,4,330,0,0,0,0,282.48,281.15,284.15,1026,100,0,0,0,0,0,75,284.15,284.15,284.15,1026,50,1,10,0,0,0,20,292.29,289.15,298.15,1028,31,1,29,0,0,0,0,288.15,288.15,288.15,1025,28,0,0,0,0,0,20
2015-11-24 17:00:00+00:00,561,930,10305,6953,400,2,831,5216,6088,93,73,175,269,6142,36624,71.66,85.27,284.2575,284.2575,284.2575,1023,39,3,297,0,0,0,10,282.485,282.485,282.485,1025,96,0,0,0,0,0,75,281.6075,281.6075,281.6075,1026,59,2,151,0,0,0,38,291.08,291.08,291.08,1028,38,1,119,0,0,0,0,283.1825,283.1825,283.1825,1025,47,1,142,0,0,0,20
2015-11-24 18:00:00+00:00,578,934,10101,6938,399,1,843,4996,6089,92,75,112,268,6699,37201,73.29,86.73,282.15,282.15,282.15,1023,39,4,320,0,0,0,0,282.49,281.15,284.15,1025,93,0,0,0.3,0,0,75,282.15,282.15,282.15,1027,61,2,292,0,0,0,75,289.87,283.15,298.15,1028,46,1,210,0,0,0,0,284.15,284.15,284.15,1025,50,1,285,0,0,0,0
2015-11-24 19:00:00+00:00,579,927,9572,6891,409,1,842,3851,6089,88,74,109,264,7021,37186,65.23,78.72,281.15,281.15,281.15,1023,42,5,330,0,0,0,0,282.37,280.15,285.15,1024,87,0,0,0.3,0,0,75,282.15,282.15,282.15,1027,57,1,0,0,0,0,20,287.7,281.15,298.15,1028,61,0,160,0.3,0,0,0,281.15,281.15,281.15,1025,61,1,300,0,0,0,0
2015-11-24 20:00:00+00:00,582,935,8260,6918,419,1,823,3463,6089,87,71,94,254,6969,35927,62.51,71.46,281.763,281.763,281.763,1023,46,4,297,0,0,0,22,283.085,283.085,283.085,1024,87,3,150,0,0,0,75,280.395,280.395,280.395,1027,63,0,0,0,0,0,20,282.863,282.863,282.863,1029,65,0,252,0,0,0,0,280.65,280.65,280.65,1025,65,2,295,0,0,0,0
2015-11-24 21:00:00+00:00,575,880,6463,6890,417,1,788,2449,6093,87,71,94,265,7258,32935,54.53,63.13,281.15,281.15,281.15,1023,49,4,330,0,0,0,0,283.8,281.15,287.15,1025,87,5,300,0,0,0,75,278.64,278.15,279.15,1027,70,0,0,0,0,0,20,285.4,278.15,297.15,1029,70,1,90,0,0,0,0,280.15,280.15,280.15,1025,70,2,290,0,0,0,0
2015-11-24 22:00:00+00:00,560,822,5247,6669,417,8,749,1879,6092,88,70,70,270,7351,29573,49.1,57.88,281.263,281.263,281.263,1022,53,2,297,0,0,0,22,283.64,283.64,283.64,1024,90,4,260,0,0,0,75,278.14,278.14,278.14,1027,75,1,131,0,0,0,20,281.548,281.548,281.548,1029,70,1,173,0,0,0,0,280.15,280.15,280.15,1024,70,1,145,0,0,0,0
2015-11-24 23:00:00+00:00,554,823,3988,6181,385,542,632,521,6092,87,67,59,269,7774,26829,43.96,51.7,280.15,280.15,280.15,1022,56,2,330,0,0,0,0,283.48,281.15,285.15,1024,93,2,220,0.3,0,0,75,277.64,277.15,278.15,1027,80,2,263,0,0,0,20,285.07,277.15,297.15,1029,70,1,3,0,0,0,0,280.15,280.15,280.15,1024,70,0,0,0,0,0,0
2015-11-25 00:00:00+00:00,556,688,3495,5471,361,1414,617,355,6090,87,67,59,268,8482,24823,41.5,49.97,279.65,279.65,279.65,1021,58,3,330,0,0,0,0,282.315,282.315,282.315,1023,96,3,225,0,0,0,75,277.895,277.895,277.895,1026,77,1,131,0,0,0,20,285.75,285.75,285.75,1029,73,1,81,0,0,0,0,280.15,280.15,280.15,1023,70,0,0,0,0,0,0
2015-11-25 01:00:00+00:00,552,547,3336,4866,351,2370,604,338,6092,87,67,59,268,9481,23757,39.21,47.4,279.15,279.15,279.15,1020,60,5,330,0,0,0,0,281.15,281.15,281.15,1023,100,3,230,0.3,0,0,75,278.15,278.15,278.15,1026,75,0,0,0,0,0,20,286.43,277.15,295.15,1029,76,2,160,0,0,0,0,280.15,280.15,280.15,1023,70,1,0,0,0,0,0
2015-11-25 02:00:00+00:00,564,554,3407,4526,348,3062,611,355,6093,87,67,59,269,10065,23276,35.9,43.93,279.65,279.65,279.65,1019,80,4,330,0,0,0,10,281.15,281.15,281.15,1023,93,3,260,0,0,0,75,278.15,278.15,278.15,1025,77,0,0,0,0,0,20,285.09,285.09,285.09,1029,78,1,237,0,0,0,0,281.15,281.15,281.15,1022,68,0,0,0,0,0,0
2015-11-25 03:00:00+00:00,575,519,3267,4001,341,3356,608,311,6092,86,68,59,244,10943,23230,31.29,38.65,280.15,280.15,280.15,1019,100,4,330,0,0,0,20,281.15,281.15,281.15,1024,87,3,290,0.3,0,0,75,278.15,278.15,278.15,1025,80,1,0,0,0,0,20,283.75,276.15,296.15,1029,80,1,314,0,0,0,0,282.15,282.15,282.15,1022,66,0,0,0,0,0,0
